Name	Type	DatabaseType	GUID
FeatOldTacticsDex	FeatDefinition	FeatDefinition	6431e575-edf1-54b8-a5f6-802e190b9385
FeatOldTacticsStr	FeatDefinition	FeatDefinition	0aabc417-70b8-56e8-b2ff-c1cc2425bb5d
FeatOrcishAggression	FeatDefinitionWithPrerequisites	FeatDefinition	eb973019-2856-5f69-8700-17ab7eefdb79
FeatOrcishAggressionCon	FeatDefinitionWithPrerequisites	FeatDefinition	108dbec7-60da-5a4c-9a01-86549e795182
FeatOrcishFuryCon	FeatDefinitionWithPrerequisites	FeatDefinition	aade328f-3240-593d-b30b-8d729d3e2027
FeatOrcishFuryStr	FeatDefinitionWithPrerequisites	FeatDefinition	9f350278-ce91-56d7-911a-24615c0547aa
FeatPeregrinationTouchedCha	FeatDefinition	FeatDefinition	f549db6e-b322-5795-829a-c10219fe1aab
FeatPeregrinationTouchedInt	FeatDefinition	FeatDefinition	2b0cd580-1ec3-5beb-9b1d-2141038361ee
FeatPeregrinationTouchedWis	FeatDefinition	FeatDefinition	7616d658-53cb-51ec-bb42-aa774430a0a2
FeatPickPocket	FeatDefinition	FeatDefinition	2df70b2d-8407-55ff-b1de-42f87ab04db5
FeatPiercerDex	FeatDefinition	FeatDefinition	83f56c16-81c6-56ae-bae5-90040b40be97
FeatPiercerStr	FeatDefinition	FeatDefinition	62e785f0-3e17-5635-97fa-4c97c07b6830
FeatPoisoner	FeatDefinitionWithPrerequisites	FeatDefinition	4ebd3fe5-310c-5620-a38f-9b40d6e1027b
FeatPoisonousSkin	FeatDefinition	FeatDefinition	4eb4bebb-bd80-58fc-a7d0-832f0013471c
FeatPolearmExpert	FeatDefinition	FeatDefinition	cb389132-d8dc-597c-a510-15ee95d029e7
FeatPotentSpellcasterBard	FeatDefinitionWithPrerequisites	FeatDefinition	786c72cc-a7a0-54d0-bf2c-e0c327c9b71f
FeatPotentSpellcasterCleric	FeatDefinitionWithPrerequisites	FeatDefinition	da26887a-efc8-50f9-976d-e77ec117e506
FeatPotentSpellcasterDruid	FeatDefinitionWithPrerequisites	FeatDefinition	9cdcb7c8-7e11-5211-9b4c-37520b4593ee
FeatPotentSpellcasterInventor	FeatDefinitionWithPrerequisites	FeatDefinition	7a0b24cf-7b19-5927-9790-22475c3c1726
FeatPotentSpellcasterSorcerer	FeatDefinitionWithPrerequisites	FeatDefinition	615f0f15-ddac-5b65-b72d-193ed4b2ebeb
FeatPotentSpellcasterWizard	FeatDefinitionWithPrerequisites	FeatDefinition	828d1c17-21f1-58a4-aedf-5bb2593672e4
FeatPowerAttack	FeatDefinition	FeatDefinition	f957d0a6-8443-5818-8549-34ee8df3bd5f
FeatPrimalRageCon	FeatDefinitionWithPrerequisites	FeatDefinition	3445dbd2-774b-575f-959a-e8f3fe3587bb
FeatPrimalRageStr	FeatDefinitionWithPrerequisites	FeatDefinition	c5c65231-20e3-5f39-b081-976cfc8f5898
FeatProtection	FeatDefinitionWithPrerequisites	FeatDefinition	96730411-defe-53a0-99ba-c5dc21169fa9
FeatRangedExpert	FeatDefinition	FeatDefinition	a13403e7-c25e-5242-8b71-df05c7e8a48c
FeatRecklessAttack	FeatDefinitionWithPrerequisites	FeatDefinition	1717c42e-71cd-5b22-ac11-57d78db19b6c
FeatRemarkableTechnique	FeatDefinitionWithPrerequisites	FeatDefinition	2c0b377d-e999-55aa-9b58-a8449ac22b0c
FeatRetinueTouchedCha	FeatDefinition	FeatDefinition	43ae41f9-7a64-53a1-b7bc-5ecaecd3408d
FeatRetinueTouchedInt	FeatDefinition	FeatDefinition	65992cc4-5314-571e-b12c-aab1e2bcf652
FeatRetinueTouchedWis	FeatDefinition	FeatDefinition	ec222b4d-37f3-5a42-ba9d-6599a142be6e
FeatRevenantGreatSwordDex	FeatDefinitionWithPrerequisites	FeatDefinition	ec489b38-d0ef-5db6-a6c8-374091a91353
FeatRevenantGreatSwordStr	FeatDefinitionWithPrerequisites	FeatDefinition	9f8126fa-5634-5dc8-b9fa-ae83d8ef01d2
FeatRopeItUp	FeatDefinition	FeatDefinition	f3b31d3e-1fd9-5aa3-ab73-1ba343a45840
FeatSavageAttack	FeatDefinition	FeatDefinition	9d9b6ca7-e9ff-5d6f-9a74-d1226e179ef4
FeatSecondChanceCha	FeatDefinitionWithPrerequisites	FeatDefinition	4990af6f-1705-541a-acb1-1931e88b0af2
FeatSecondChanceCon	FeatDefinitionWithPrerequisites	FeatDefinition	e1376d00-a9ce-53a0-b6cb-4355e46a68b1
FeatSecondChanceDex	FeatDefinitionWithPrerequisites	FeatDefinition	947401e0-17dc-5f4c-bae5-c092e34a45c9
FeatSentinel	FeatDefinition	FeatDefinition	3682aea3-2741-538a-9471-d8d00bf2cd0f
FeatShadowTouchedCha	FeatDefinition	FeatDefinition	38c0a46e-5443-5fe2-aa4d-c726e0656514
FeatShadowTouchedInt	FeatDefinition	FeatDefinition	b3d92fa6-273c-51c1-8a12-fd52fa5003da
FeatShadowTouchedWis	FeatDefinition	FeatDefinition	19acb877-4540-5570-9223-72393d215b12
FeatShieldExpert	FeatDefinition	FeatDefinition	75c0d5b6-2fcf-56ef-8a01-aed0adc45084
FeatShieldTechniques	FeatDefinition	FeatDefinition	c46efc4c-6363-5893-b56f-23f968875f4e
FeatSlasherDex	FeatDefinition	FeatDefinition	2e921b1b-f659-5c0a-83f4-f0a64325017d
FeatSlasherStr	FeatDefinition	FeatDefinition	dc98aa3d-c4f7-52a6-ad94-b6666033fe66
FeatSlayTheEnemies	FeatDefinitionWithPrerequisites	FeatDefinition	c71498f8-7010-508c-84cd-e767e817ecdd
FeatSpearMastery	FeatDefinition	FeatDefinition	2f9a6d11-340a-5940-90f7-0161fdee0288
FeatSpellSniperDruid	FeatDefinition	FeatDefinition	fd067d01-120b-540a-9710-68d63e493b61
FeatSpellSniperInventor	FeatDefinition	FeatDefinition	a4a3d5c1-3b3b-56b2-a8f7-2e8dcb89fbeb
FeatSpellSniperSorcerer	FeatDefinition	FeatDefinition	ae05a223-2345-59e2-aa5c-1f5e3e64eb93
FeatSpellSniperWarlock	FeatDefinition	FeatDefinition	202e9658-d632-56e7-9a96-61b1ba2e336a
FeatSpellSniperWizard	FeatDefinition	FeatDefinition	5b6f6b6c-c6d2-5863-9b63-ca8863195021
FeatSpiritualFluidity	FeatDefinitionWithPrerequisites	FeatDefinition	3d0eaf78-8648-5481-be1d-9db2b81d29a5
FeatSquatNimblenessDex	FeatDefinitionWithPrerequisites	FeatDefinition	84951243-f193-55ce-8476-c6ad3ebf8632
FeatSquatNimblenessStr	FeatDefinitionWithPrerequisites	FeatDefinition	63675c16-7b29-54d8-8ab9-6911a9e680ee
FeatStealthy	FeatDefinition	FeatDefinition	0a96b461-e5a1-55fe-af00-2af177702696
FeatSuperiorCritical	FeatDefinitionWithPrerequisites	FeatDefinition	0692ff14-3a3b-5996-93b5-7c3286665e60
FeatTacticianAdept	FeatDefinitionWithPrerequisites	FeatDefinition	6084bfd8-6fd0-5824-9371-547fa6d0da82
FeatTelekineticCha	FeatDefinition	FeatDefinition	99a338f5-493f-5dd3-bf48-a560dea37458
FeatTelekineticInt	FeatDefinition	FeatDefinition	403df101-0d71-5940-8202-c62c301607e0
FeatTelekineticWis	FeatDefinition	FeatDefinition	9a6bc3e0-f1f1-59ee-82ce-132630209a97
FeatTheologian	FeatDefinition	FeatDefinition	ca778a48-9cff-5b99-9a89-2f21758d705b
FeatTorchbearer	FeatDefinitionWithPrerequisites	FeatDefinition	d2a3ff7a-3945-5f72-854b-7b7ba40deecd
FeatTough	FeatDefinition	FeatDefinition	4b47c9a3-a3ce-5f08-a94c-a1abf9ae11b5
FeatToxicologistCha	FeatDefinition	FeatDefinition	eb8d36e6-6d2b-5806-b61b-2e10d12e0afd
FeatToxicologistInt	FeatDefinition	FeatDefinition	9445d519-1428-5c93-8935-0db150bbd19f
FeatToxicologistWis	FeatDefinition	FeatDefinition	051d4d1e-7ef2-57d7-8c0b-91e3a870bd1b
FeatTwoWeapon	FeatDefinitionWithPrerequisites	FeatDefinition	9d67e893-6904-509c-8a8e-19a3f44b9ca3
FeatVerdantTouchedCha	FeatDefinition	FeatDefinition	9f1598be-e840-5a0d-9277-8f27ef61f428
FeatVerdantTouchedInt	FeatDefinition	FeatDefinition	06fb337d-0441-5272-9ee0-d35b382a870d
FeatVerdantTouchedWis	FeatDefinition	FeatDefinition	ccd5633f-c3a9-516d-a6dc-cacc644f4132
FeatWarCaster	FeatDefinition	FeatDefinition	3e4e09ed-d5a3-5ce0-b82b-55d20e2f4c09
FeatWeaponMasterDex	FeatDefinition	FeatDefinition	6d530af3-df84-5683-bf1f-5722fb7a2bd0
FeatWeaponMasterStr	FeatDefinition	FeatDefinition	772a3cc0-2d05-569c-8bf1-b1520ebd39b6
FeatWhirlWindAttackDex	FeatDefinition	FeatDefinition	23b7b942-a633-5d0f-8905-d930eb352715
FeatWiseDefense	FeatDefinition	FeatDefinition	e462dc4b-d1fb-5fbd-80a9-1ae6b4ef3398
FeatWisePrecision	FeatDefinition	FeatDefinition	7a506dcf-6c03-5b2a-8ad1-ed9eae430df8
FeatWoodElfMagic	FeatDefinitionWithPrerequisites	FeatDefinition	d945cb80-7efa-56a2-8365-01e0b0f5738a
FeatZenArcher	FeatDefinition	FeatDefinition	2878543b-f028-54af-be9a-9ef1d78944b0
AbilityCheckAffinityBladeDancerBladeDanceAcrobatics	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	9ad0158a-0879-5f58-baf0-c5f04ccc4615
AbilityCheckAffinityBladeDancerBladeDanceConstitution	FeatureDefinitionSavingThrowAffinity	FeatureDefinition	0a2b2db5-be50-5edf-8136-c541bfe1ba3c
AbilityCheckAffinityCaveWyrmkinCaveSenses	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	d5f83e6c-f122-533d-bae4-07c697c6161c
AbilityCheckAffinityDarknessPerceptive	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	54e5b34a-f49d-55da-b1b1-219aff96ba05
AbilityCheckAffinityFeatDungeonDelver	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	6fa8c28e-35b1-52b9-8e12-c32f1041ca9e
AbilityCheckAffinityFeatPickPocket	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	30c18aff-792b-5d16-9579-80acfb7fcd89
AbilityCheckAffinityGlovesOfThievery	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	bd2e1ae0-5cea-58d0-9289-f133773bf6f5
AbilityCheckAffinityGrayDwarfStoneStrength	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	d8074ff6-f67c-57b7-ad03-1bdc39eaa6f4
AbilityCheckAffinityGuidanceAcrobatics	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	697b5995-24f2-5edd-b7f3-925ca9a18e4a
AbilityCheckAffinityGuidanceAnimalHandling	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	e934c92c-cca0-5e88-82bc-9bd022ae29bb
AbilityCheckAffinityGuidanceArcana	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	23a4c8d5-d980-541a-a136-7db769265048
AbilityCheckAffinityGuidanceAthletics	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	82ad0479-861c-50c4-8667-7b72adde4ae8
AbilityCheckAffinityGuidanceDeception	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	1a97bf31-18a6-58f4-80a1-99c015ebfdd1
AbilityCheckAffinityGuidanceHistory	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	3245286f-9adf-55e0-9f8a-f83239983e2d
AbilityCheckAffinityGuidanceInsight	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	b098c984-7555-54ff-b96f-f8b6043a539f
AbilityCheckAffinityGuidanceIntimidation	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	e7f692ad-b231-528a-a725-e862ec33ea77
AbilityCheckAffinityGuidanceInvestigation	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	dd85e235-b591-5d8e-95b9-05a439a6c57c
AbilityCheckAffinityGuidanceMedecine	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	804a595a-2da1-56b0-bd20-d9d41ec51d65
AbilityCheckAffinityGuidanceNature	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	6ceba102-960f-5247-a836-0677e4600fee
AbilityCheckAffinityGuidancePerception	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	e2ba76d5-a6ac-5407-afb8-148fa6fdd0cf
AbilityCheckAffinityGuidancePerformance	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	f7a9418e-49dd-5163-98f8-ba46b20bedab
AbilityCheckAffinityGuidancePersuasion	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	21b08416-aee6-5b94-abb7-7582c03598f0
AbilityCheckAffinityGuidanceReligion	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	95df67a0-7fa5-5a5c-97cf-71d0b11ad179
AbilityCheckAffinityGuidanceSleightOfHand	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	2dc8d080-b5c5-5a92-83aa-ab3fff41e8fb
AbilityCheckAffinityGuidanceStealth	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	bd6b6a2a-8ff0-5e19-bd6d-3c6c8501184b
AbilityCheckAffinityGuidanceSurvival	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	9ccf15a7-2aac-5a51-b39c-4d0a3bb7e54d
AbilityCheckAffinityInnovationArmorInfiltratorMode	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	8befdffd-6ce1-5b48-b4ea-07e246fb2539
AbilityCheckAffinityInnovationWeaponSummonSteelDefenderSkills	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	14a673f1-254d-544e-bbbe-7988ddbeeecc
AbilityCheckAffinityInvocationPerniciousCloak	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	36dbc460-a18e-529a-a6bc-9e5340c00cab
AbilityCheckAffinityLightlyObscured	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	8973e9df-edcf-5021-b87a-188a040215a6
AbilityCheckAffinityLightSensitivity	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	a49458aa-f228-5369-a4de-e10b3cd3a02b
AbilityCheckAffinityMartialArcaneArcherEnfeeblingArrow	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	3de689d9-1293-5315-a826-4e57757c8931
AbilityCheckAffinityPathOfTheBattleragerRagingBattleRager	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	fcba3208-4055-5f28-aa81-d052f1bf3adc
AbilityCheckAffinityPathOfTheSpiritsBearMight	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	c5e63494-fed8-57c3-90e2-98b58cfd30fb
AbilityCheckAffinityPathOfTheSpiritsEagle	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	e7cba441-714a-533e-98ae-75f009720896
AbilityCheckAffinityPathOfTheSpiritsWolf	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	d4648506-f55e-5b44-9c27-843a44c6e4a7
AbilityCheckAffinityPathOfTheWildMagicBolsteringMagicRoll	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	1dff10f7-4cc3-55e3-bc26-c83f98d742f8
AbilityCheckAffinityRangerFeyWandererOtherworldlyGlamour	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	b26da55b-f42b-5e01-a50d-2d7c4da25f33
AbilityCheckAffinityRoguishAcrobatSwiftWind	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	5e29062e-1795-5d49-b4d1-8e2aef40a901
AbilityCheckAffinityRoguishArcaneScoundrelDistractingAmbush	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	860a2797-24b0-5ffe-b554-08a5a8b1a5d4
AbilityCheckAffinityRoyalKnightRoyalEnvoy	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	520ac8e7-0743-522e-bd20-151ef4ee0c80
AbilityCheckAffinityRoyalKnightSpiritedSurge	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	9ea3e9f5-b9c3-582b-a259-14941c002fe6
AbilityCheckAffinityStaggeringSmite	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	c19863d5-3b06-56bd-8e81-f768b0584697
AbilityCheckAffinitySynapticStatic	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	999b7c02-c882-58c6-a529-7e9011466ef4
AbilityCheckAffinityWizardGraviturgistDensityDecrease	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	b0521612-ec96-5c7a-ba8a-6155864d9e8e
AbilityCheckAffinityWizardGraviturgistDensityIncrease	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	64b503f6-282e-58c8-a372-26b0da078f3b
AbilityCheckRangerSurvivalistAnalyticalMind	FeatureDefinitionAbilityCheckAffinity	FeatureDefinition	bb200e27-5cfe-5e79-a96e-7187cbb59644
ActionAffinityAmazingDisplayToggle	FeatureDefinitionActionAffinity	FeatureDefinition	783907ba-e039-59be-a628-8c934d32ac60
ActionAffinityArcaneArcherToggle	FeatureDefinitionActionAffinity	FeatureDefinition	be08f921-ba8c-5368-948c-f9a7ae0eef85
ActionAffinityArchfeyMistyEscape	FeatureDefinitionActionAffinity	FeatureDefinition	7400ca46-da8c-5963-b753-c446231521ad
ActionAffinityAudaciousWhirlToggle	FeatureDefinitionActionAffinity	FeatureDefinition	528ee0ec-2516-56eb-a1d8-addfd46d54ee
ActionAffinityBalefulScionToggle	FeatureDefinitionActionAffinity	FeatureDefinition	4ce964a3-ea9f-5085-a741-efd362098a5d
ActionAffinityBrutalStrikeToggle	FeatureDefinitionActionAffinity	FeatureDefinition	aafa871d-c44d-5fc7-b7a2-567516a9c10c
ActionAffinityCaveWyrmkinBonusShove	FeatureDefinitionActionAffinity	FeatureDefinition	feed7d9e-34bd-51b7-99a4-7a152bfab68f
ActionAffinityCircleOfTheWildfireSpirit	FeatureDefinitionActionAffinity	FeatureDefinition	f129168e-25fa-5478-bde2-57246aca7066
ActionAffinityCleavingAttackToggle	FeatureDefinitionActionAffinity	FeatureDefinition	4bdf6060-103c-5ded-be1e-cf086c378b14
ActionAffinityCollegeOfValianceHeroicInspiration	FeatureDefinitionActionAffinity	FeatureDefinition	951aafe4-9c11-50cf-a43d-8c23ace8983f
ActionAffinityCommandSpellHalt	FeatureDefinitionActionAffinity	FeatureDefinition	aefc4f30-7712-50b2-8a52-9368185278ab
ActionAffinityConditionBlind	FeatureDefinitionActionAffinity	FeatureDefinition	ba8f244f-070a-5288-a482-e145ab83adef
ActionAffinityCoordinatedAssaultToggle	FeatureDefinitionActionAffinity	FeatureDefinition	2052bab8-0723-5f23-ba11-b5340f444906
ActionAffinityCrystalWyrmkinConditionCrystalDefense	FeatureDefinitionActionAffinity	FeatureDefinition	1274559b-34e5-5c07-acbe-9d51d149959e
ActionAffinityCrystalWyrmkinCrystalDefense	FeatureDefinitionActionAffinity	FeatureDefinition	e8479afd-3a9b-58cd-9834-82ab704a749c
ActionAffinityCunningStrikeToggle	FeatureDefinitionActionAffinity	FeatureDefinition	931a2506-6cb6-572f-8177-206ce4e9bd88
ActionAffinityDeadEyeToggle	FeatureDefinitionActionAffinity	FeatureDefinition	e85ce58f-dc93-5ad1-9eb2-a4123e385ec9
ActionAffinityDestructiveWrathToggle	FeatureDefinitionActionAffinity	FeatureDefinition	88ff8b4f-0b9c-5bd5-9e0d-63294b3f2563
ActionAffinityDragonHideToggle	FeatureDefinitionActionAffinity	FeatureDefinition	6dd47cc8-a766-5bb4-b37b-e2e90d7b14c0
ActionAffinityDyingLightToggle	FeatureDefinitionActionAffinity	FeatureDefinition	503a74fe-d34e-5fcf-84a8-d8a323810192
ActionAffinityFeatBrawlerGrappleBonus	FeatureDefinitionActionAffinity	FeatureDefinition	8e727fcd-2e11-5f21-878a-4d0dac2ff39c
ActionAffinityFeatCrusherToggle	FeatureDefinitionActionAffinity	FeatureDefinition	d3ad399d-6f58-5787-b967-64355be1a0ff
ActionAffinityFeatPoisoner	FeatureDefinitionActionAffinity	FeatureDefinition	84210b8c-a6cd-53b7-acde-c0424a98a02d
ActionAffinityFeatShieldTechniques	FeatureDefinitionActionAffinity	FeatureDefinition	3a3834af-2587-5622-9706-56ad45bde61e
ActionAffinityForcePoweredStrikeToggle	FeatureDefinitionActionAffinity	FeatureDefinition	cbbd4334-c6c1-5523-a29d-08e16284f63f
ActionAffinityGloomBladeToggle	FeatureDefinitionActionAffinity	FeatureDefinition	9072bd79-baa3-5e84-ac35-92c73dae5ed0
ActionAffinityGrappleOnUnarmedToggle	FeatureDefinitionActionAffinity	FeatureDefinition	a4891995-4db5-5484-aabe-b86340b9fbe2
ActionAffinityGravityWellToggle	FeatureDefinitionActionAffinity	FeatureDefinition	7384e03c-b244-5c70-b1ef-f1c73eadf997
ActionAffinityHailOfBladesToggle	FeatureDefinitionActionAffinity	FeatureDefinition	869c1170-11cd-5c19-88fe-eba8456f7fda
ActionAffinityHeroicInfusion	FeatureDefinitionActionAffinity	FeatureDefinition	edbfbc22-adb1-5e9f-9267-77d8638c7447
ActionAffinityImpForestInnateCunning	FeatureDefinitionActionAffinity	FeatureDefinition	5692e3e8-fb5c-5eee-8d61-ed7e369f75e7
ActionAffinityImpishWrathToggle	FeatureDefinitionActionAffinity	FeatureDefinition	a830a80e-5bb7-5572-8613-044936d44537
ActionAffinityInnovationAlchemyFastHands	FeatureDefinitionActionAffinity	FeatureDefinition	ce58b680-f8b3-5a2a-b8d2-eb7cb31f4b08
ActionAffinityInnovationArtilleristEldritchCannon	FeatureDefinitionActionAffinity	FeatureDefinition	0c0d255e-d8b5-53dd-b973-542996b87318
ActionAffinityInnovationArtilleristFlamethrower	FeatureDefinitionActionAffinity	FeatureDefinition	b62001b5-c044-5df3-998a-38440fce8596
ActionAffinityInnovationArtilleristFlamethrowerTiny	FeatureDefinitionActionAffinity	FeatureDefinition	04a22078-4f03-5669-bf34-fb9188751216
ActionAffinityInnovationArtilleristForceBallista	FeatureDefinitionActionAffinity	FeatureDefinition	566cc166-e65d-5928-97f3-a504f38d5cde
ActionAffinityInnovationArtilleristForceBallistaTiny	FeatureDefinitionActionAffinity	FeatureDefinition	ec29c583-1d60-5f90-b33a-84cc7b3148da
ActionAffinityInnovationArtilleristProtector	FeatureDefinitionActionAffinity	FeatureDefinition	4bbfc8d3-5f77-5526-82cc-343a0b7a581f
ActionAffinityInnovationArtilleristProtectorTiny	FeatureDefinitionActionAffinity	FeatureDefinition	dac0c604-e77a-53f1-99b5-00bdef6e8984
ActionAffinityInnovationVitriolistArsenal	FeatureDefinitionActionAffinity	FeatureDefinition	6383481f-f047-5020-bb35-f5ed229699c4
ActionAffinityInventorRituals	FeatureDefinitionActionAffinity	FeatureDefinition	ada76dcf-cfb9-5256-ad58-c515ca8f0e71
ActionAffinityIrresistiblePerformance	FeatureDefinitionActionAffinity	FeatureDefinition	438dce74-607c-5f9a-821c-2a5290fb8ba2
ActionAffinityMartialGuardianCompellingStrike	FeatureDefinitionActionAffinity	FeatureDefinition	ccbd571c-47a1-5915-95ee-f78e50539f19
ActionAffinityMartialGuardianVigilance	FeatureDefinitionActionAffinity	FeatureDefinition	f6ac6c26-2020-59c7-8b1f-78831b915690
ActionAffinityMasterfulWhirlToggle	FeatureDefinitionActionAffinity	FeatureDefinition	1aa8d4ea-4e03-589b-91ef-4c6b8adaa679
ActionAffinityNoBonus	FeatureDefinitionActionAffinity	FeatureDefinition	81e6f315-1513-5810-b767-72b81f41b175
ActionAffinityNoMain	FeatureDefinitionActionAffinity	FeatureDefinition	a942ee3e-3090-5af7-a44a-dad060d9abf4
ActionAffinityNoMove	FeatureDefinitionActionAffinity	FeatureDefinition	1d1b87e9-0943-5208-a7e5-2c5a90b5b3f0
ActionAffinityNoxiousSpray	FeatureDefinitionActionAffinity	FeatureDefinition	92fce887-eee5-549c-a04c-a32422effb56
ActionAffinityOrcishFuryToggle	FeatureDefinitionActionAffinity	FeatureDefinition	b813b4c4-7712-5653-b451-697868cb9b41
ActionAffinityOverChannelToggle	FeatureDefinitionActionAffinity	FeatureDefinition	5e3059e4-16fb-5d6d-93f1-643baa892a44
ActionAffinityPaladinSmiteToggle	FeatureDefinitionActionAffinity	FeatureDefinition	fbf5e9b0-876a-566b-85b0-e3d357c05409
ActionAffinityPathOfTheSavageryPrimalInstinct	FeatureDefinitionActionAffinity	FeatureDefinition	274eb464-e955-5d12-8589-3c5026eb51ad
ActionAffinityPathOfTheSpiritsCunningAction	FeatureDefinitionActionAffinity	FeatureDefinition	ea43e6ee-4530-5abd-81c4-0b3cb5fc0289
ActionAffinityPathOfTheSpiritsHonedAnimalAspectsWolf	FeatureDefinitionActionAffinity	FeatureDefinition	2a169d50-29ae-5b9b-8015-e8192eda83d0
ActionAffinityPathOfTheWildMagicBolt	FeatureDefinitionActionAffinity	FeatureDefinition	37e40dc0-40ad-5d10-8bfb-ea01beda1532
ActionAffinityPathOfTheWildMagicBoltFree	FeatureDefinitionActionAffinity	FeatureDefinition	4acb3741-8891-5758-9246-c32b87021d87
ActionAffinityPathOfTheWildMagicPreventAction	FeatureDefinitionActionAffinity	FeatureDefinition	df9c4d34-d0c1-531f-af70-48349c04f872
ActionAffinityPathOfTheWildMagicReroll	FeatureDefinitionActionAffinity	FeatureDefinition	6a0d4f99-9615-555d-85a4-630bfc0562eb
ActionAffinityPathOfTheWildMagicSummon	FeatureDefinitionActionAffinity	FeatureDefinition	6e503d92-dcc4-53df-8b67-a8ee02e5fd0b
ActionAffinityPathOfTheWildMagicSummonFree	FeatureDefinitionActionAffinity	FeatureDefinition	c6fd9fc3-4f86-5532-b89f-638fc24da119
ActionAffinityPathOfTheWildMagicTeleport	FeatureDefinitionActionAffinity	FeatureDefinition	4e317955-9e8c-59cb-b1e6-a579feed847f
ActionAffinityPathOfTheWildMagicTeleportFree	FeatureDefinitionActionAffinity	FeatureDefinition	4873dfdf-57d6-5b97-ac1c-eb896707a67c
ActionAffinityPathOfTheYeomanStaggeringBlow	FeatureDefinitionActionAffinity	FeatureDefinition	5121306c-f96d-5159-8365-4b256bf27bcb
ActionAffinityPoisonBonusAction	FeatureDefinitionActionAffinity	FeatureDefinition	fcce2e74-697a-5d50-a6e4-03e3f03fb75d
ActionAffinityPotionBonusAction	FeatureDefinitionActionAffinity	FeatureDefinition	9e5daf9c-6696-548b-819d-1290194f300c
ActionAffinityPowerAttackToggle	FeatureDefinitionActionAffinity	FeatureDefinition	662a830a-0f98-5adb-805a-0fe7f8ecf5d7
ActionAffinityPowerSurgeToggle	FeatureDefinitionActionAffinity	FeatureDefinition	61452ea0-047f-518a-92f1-349a78f77c3f
ActionAffinityPressTheAdvantageToggle	FeatureDefinitionActionAffinity	FeatureDefinition	54e9367a-c1f0-537c-90c2-fa88d23e7d4d
ActionAffinityPsychicWhipNoReaction	FeatureDefinitionActionAffinity	FeatureDefinition	ce74cb21-e747-5e10-aa1d-9e9554300f35
ActionAffinityRangerLightBearerWardingLight	FeatureDefinitionActionAffinity	FeatureDefinition	69becd6a-7466-5c23-8cfd-c598e65ca738
ActionAffinityRangerWildMasterAdvancedTraining	FeatureDefinitionActionAffinity	FeatureDefinition	b47d5dfa-8941-5d6f-9b2f-cc5b380999e6
ActionAffinityRangerWildMasterBeastCompanionDashMain	FeatureDefinitionActionAffinity	FeatureDefinition	444c78de-36d7-585e-8bed-50835aa06540
ActionAffinityRangerWildMasterBeastCompanionDisengageMain	FeatureDefinitionActionAffinity	FeatureDefinition	e6229537-2e33-5f33-8ab6-31feef905197
ActionAffinityRogueDeviousStrikeDazed	FeatureDefinitionActionAffinity	FeatureDefinition	4acf5836-6199-5c3c-8686-7d2b1ba9858f
